"geographicAreaM49","timePointYears","measuredItemCPC","Value_measuredElement_5113","flagObservationStatus_measuredElement_5113","flagMethod_measuredElement_5113","Value_measuredElement_5025","flagObservationStatus_measuredElement_5025","flagMethod_measuredElement_5025","Value_measuredElement_5312","flagObservationStatus_measuredElement_5312","flagMethod_measuredElement_5312","Value_measuredElement_5510","flagObservationStatus_measuredElement_5510","flagMethod_measuredElement_5510","Value_measuredElement_5327","flagObservationStatus_measuredElement_5327","flagMethod_measuredElement_5327","Value_measuredElement_5421","flagObservationStatus_measuredElement_5421","flagMethod_measuredElement_5421","Value_measuredElement_5520","flagObservationStatus_measuredElement_5520","flagMethod_measuredElement_5520","Value_measuredElement_5525","flagObservationStatus_measuredElement_5525","flagMethod_measuredElement_5525","Value_measuredElement_5016","flagObservationStatus_measuredElement_5016","flagMethod_measuredElement_5016","Value_measuredElement_5120","flagObservationStatus_measuredElement_5120","flagMethod_measuredElement_5120","Value_measuredElement_5023","flagObservationStatus_measuredElement_5023","flagMethod_measuredElement_5023","Value_measuredElement_5141","flagObservationStatus_measuredElement_5141","flagMethod_measuredElement_5141","Value_measuredElement_5600","Value_measuredElement_5800"
"646","2002","0111",NA,NA,NA,NA,NA,NA,12046,"","-",7434,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444352.017900425,4179100.53725495
"646","2001","0111",NA,NA,NA,NA,NA,NA,10748,"","-",8269,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282824.119914121,33337773.5707166
"646","2000","0111",NA,NA,NA,NA,NA,NA,10043,"","-",6444,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264240.65773777,10374983.4480155
"646","1999","0111",NA,NA,NA,NA,NA,NA,5172,"","-",3607,"","-",NA,NA,NA,0.697409,"","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406806.351506599,14564726.5900417
"646","1998","0111",NA,NA,NA,NA,NA,NA,5700,"","-",4140,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575036.0971436,1122604.18106147
"646","1997","0111",NA,NA,NA,NA,NA,NA,6275,"","-",5997,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429275.528395082,10124211.8597983
"646","1996","0111",NA,NA,NA,NA,NA,NA,6000,"E","f",6814,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72207.3536469229,16044017.349386
"662","2011","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081444.66068159,2882578.27853937
"662","2010","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132498.22249689,5272131.02607905
"662","2009","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638771.826455052,149554.086589788
"662","2008","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470889.751283178,3542518.18539009
"662","2007","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094113.01603808,17585897.2999034
"662","2006","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345112.355280823,7824923.57374477
"662","2005","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822811.180815017,38828074.0469818
"662","2004","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257055.16219649,8758765.70443632
"662","2003","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839186.419175328,9376421.7617856
"662","2002","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1880196.69255563,16389019.4902942
"662","2001","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152713.172415067,2836329.52743991
"662","2000","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635316.73146996,5131442.45065162
"662","1999","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348943.05865706,23013377.3745606
"662","1998","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058269.97444749,6009809.49854547
"662","1997","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956651.50217202,8045580.1954326
"662","1996","0111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332045.57579198,16826065.4924311
"682","2011","0111",NA,NA,NA,NA,NA,NA,192818,"","-",1184454,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,29800,"E","f",65000,"E","f",NA,NA,NA,2450000,"E","f",NA,NA,NA,10750.9091986828,14810982.2200244
"682","2010","0111",NA,NA,NA,NA,NA,NA,219505,"","-",1349389,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,28750,"T","-",59400,"E","f",NA,NA,NA,2400000,"E","f",NA,NA,NA,1328152.03913771,12306086.1676383
"682","2009","0111",NA,NA,NA,NA,NA,NA,195884,"","-",1152447,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,32700,"T","-",50000,"E","f",NA,NA,NA,2328000,"T","-",NA,NA,NA,785688.316592488,11263872.2554636
"682","2008","0111",NA,NA,NA,NA,NA,NA,326161,"","-",1985556,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,29200,"T","-",45000,"E","f",NA,NA,NA,2282000,"T","-",NA,NA,NA,218775.726383112,8990220.3473925
"682","2007","0111",NA,NA,NA,NA,NA,NA,450000,"","-",2558000,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,48600,"T","-",52000,"E","f",NA,NA,NA,2237000,"T","-",NA,NA,NA,1327175.30572633,3326686.16065126
"682","2006","0111",NA,NA,NA,NA,NA,NA,468271,"","-",2630394,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,67050,"T","-",53000,"E","f",NA,NA,NA,2058000,"T","-",NA,NA,NA,1829807.62724391,11867092.6435616
"682","2005","0111",NA,NA,NA,NA,NA,NA,488876,"","-",2648472,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,"T","-",53000,"E","f",NA,NA,NA,2150000,"T","-",NA,NA,NA,524811.276455988,14212731.8832318
"682","2004","0111",NA,NA,NA,NA,NA,NA,523061,"","-",2775678,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,72850,"T","-",55000,"E","f",NA,NA,NA,2140000,"T","-",NA,NA,NA,1932648.84067827,30120755.5725534
"682","2003","0111",NA,NA,NA,NA,NA,NA,516747,"","-",2524278,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,78000,"T","-",50000,"E","f",NA,NA,NA,2010000,"T","-",NA,NA,NA,487183.411746756,1318323.60735206
"682","2002","0111",NA,NA,NA,NA,NA,NA,498507,"","-",2436443,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,77000,"T","-",41000,"E","f",NA,NA,NA,2e+06,"E","f",NA,NA,NA,249812.678526943,43920731.2086095
"682","2001","0111",NA,NA,NA,NA,NA,NA,424168,"","-",2081870,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,74300,"T","-",35000,"E","f",NA,NA,NA,1750000,"E","f",NA,NA,NA,640602.814967505,1649154.82476087
"682","2000","0111",NA,NA,NA,NA,NA,NA,419220,"","-",1787542,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,63200,"T","-",30000,"E","f",NA,NA,NA,1550000,"E","f",NA,NA,NA,129364.320165265,12828349.0582566
"682","1999","0111",NA,NA,NA,NA,NA,NA,481114,"","-",2046000,"","-",NA,NA,NA,4.25263,"","i",NA,NA,NA,62500,"T","-",35000,"E","f",NA,NA,NA,1810000,"E","f",NA,NA,NA,442432.626954526,6833891.85172095
"682","1998","0111",NA,NA,NA,NA,NA,NA,385340,"","-",1734000,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,71700,"T","-",30000,"E","f",NA,NA,NA,1750000,"E","f",NA,NA,NA,30078.9085483921,7576594.1417502
"682","1997","0111",NA,NA,NA,NA,NA,NA,403371,"","-",1794900,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,57500,"T","-",39500,"E","f",NA,NA,NA,1700000,"E","f",NA,NA,NA,907436.266425599,8815528.3984144
"682","1996","0111",NA,NA,NA,NA,NA,NA,273842,"","-",1200000,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,"T","-",26000,"E","f",NA,NA,NA,1500000,"E","f",NA,NA,NA,414139.192067884,12165661.1383675
"688","2011","0111",NA,NA,NA,NA,NA,NA,493006,"","-",2076237,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,NA,NA,NA,1253000,"E","f",NA,NA,NA,2050295.85187881,11140718.4097054
"688","2010","0111",NA,NA,NA,NA,NA,NA,484205,"","-",1630404,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,NA,NA,NA,1333000,"E","f",NA,NA,NA,1126579.06403763,30250567.013046
"688","2009","0111",NA,NA,NA,NA,NA,NA,567654,"","-",2067555,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,NA,NA,NA,1290000,"E","f",NA,NA,NA,855666.521154824,11826836.261885
"688","2008","0111",NA,NA,NA,NA,NA,NA,487399,"","-",2095400,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,NA,NA,NA,1280000,"E","f",NA,NA,NA,1606942.02807101,2155132.73397431
"688","2007","0111",NA,NA,NA,NA,NA,NA,559257,"","-",1863811,"","-",NA,NA,NA,3.332656,"","i",NA,NA,NA,0,"M","n",NA,NA,NA,NA,NA,NA,1302000,"E","f",NA,NA,NA,1229030.35472994,34275582.7486363
"688","2006","0111",NA,NA,NA,NA,NA,NA,539813,"","-",1875335,"","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,NA,NA,NA,1219000,"E","f",NA,NA,NA,860114.829413521,6895257.49411013
"688","2005","0111",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"E","f",NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,872421.262865517,14440698.7195504
"688","2004","0111",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,738588.435124303,4703186.04654941
"688","2003","0111",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,2132943.02241688,29215553.628638
"688","2002","0111",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,97218.7593035511,20971522.0963764
"688","2001","0111",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,73098.6648888268,30117079.0727437
"688","2000","0111",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,4515.03665315562,153095.58075037
"688","1999","0111",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,300388.750252614,13024812.0743285
"688","1998","0111",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,998845.382640147,6041940.43710264
"688","1997","0111",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,700466.63378815,8226441.23594971
"688","1996","0111",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",0,"M","u",NA,NA,NA,NA,NA,NA,0,"M","u",NA,NA,NA,532298.956028906,8753989.50361438
"891","2011","0111",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,0,"M","n",NA,NA,NA,691737.551131431,15246808.5405297
"891","2010","0111",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,0,"M","n",NA,NA,NA,882518.876099844,1679750.266417
"891","2009","0111",NA,NA,NA,NA,NA,NA,570000,"T","p",2130000,"T","p",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,0,"M","n",NA,NA,NA,516141.315413047,1659696.64259376
"891","2008","0111",NA,NA,NA,NA,NA,NA,560000,"T","p",2120000,"T","p",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,0,"M","n",NA,NA,NA,14880.61907314,37230265.2306188
"891","2007","0111",NA,NA,NA,NA,NA,NA,556000,"T","p",2100000,"T","p",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,0,"M","n",NA,NA,NA,1296345.61380559,5147911.5367202
"891","2006","0111",NA,NA,NA,NA,NA,NA,543000,"T","p",1876000,"T","p",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,0,"M","n",NA,NA,NA,105116.226233716,3741038.56659288
"891","2005","0111",NA,NA,NA,NA,NA,NA,564110,"","-",2009690,"","-",NA,NA,NA,NA,NA,NA,610000,"E","f",0,"M","n",150000,"E","f",NA,NA,NA,7e+05,"E","f",NA,NA,NA,448318.54299504,25738969.0004718
"891","2004","0111",NA,NA,NA,NA,NA,NA,637100,"","-",2761200,"","-",NA,NA,NA,NA,NA,NA,714000,"E","f",0,"M","n",140000,"E","f",NA,NA,NA,690000,"E","f",NA,NA,NA,212666.94937494,4080091.14734817
"891","2003","0111",NA,NA,NA,NA,NA,NA,613081,"","-",1396100,"","-",NA,NA,NA,NA,NA,NA,4e+05,"E","f",0,"M","n",68000,"","-",NA,NA,NA,655000,"T","-",NA,NA,NA,1058990.64993172,9953906.71260628
"891","2002","0111",NA,NA,NA,NA,NA,NA,695251,"","-",2245200,"","-",NA,NA,NA,NA,NA,NA,5e+05,"E","f",0,"M","n",112000,"","-",NA,NA,NA,730000,"T","-",NA,NA,NA,292845.59948407,104061.410070713
"891","2001","0111",NA,NA,NA,NA,NA,NA,693100,"","-",2534200,"","-",NA,NA,NA,NA,NA,NA,8e+05,"E","f",0,"M","n",126500,"","-",NA,NA,NA,744000,"T","-",NA,NA,NA,2301455.76370031,5027929.5648302
"891","2000","0111",NA,NA,NA,NA,NA,NA,653100,"","-",1927200,"","-",NA,NA,NA,NA,NA,NA,6e+05,"E","f",0,"M","n",93600,"","-",NA,NA,NA,860000,"T","-",NA,NA,NA,432302.542381984,7854846.03820876
"891","1999","0111",NA,NA,NA,NA,NA,NA,619100,"","-",2035000,"","-",NA,NA,NA,3.28703,"","i",8e+05,"E","f",0,"M","n",101500,"","-",NA,NA,NA,952000,"T","-",NA,NA,NA,285043.350929253,5887805.85791342
"891","1998","0111",NA,NA,NA,NA,NA,NA,796100,"","-",2967000,"","-",NA,NA,NA,NA,NA,NA,8e+05,"E","f",0,"M","n",0,"M","n",NA,NA,NA,1092100,"T","-",NA,NA,NA,1634717.86266419,4124410.74313249
"891","1997","0111",NA,NA,NA,NA,NA,NA,802000,"","-",2920000,"","-",NA,NA,NA,NA,NA,NA,9e+05,"E","f",0,"M","n",0,"M","n",NA,NA,NA,1040000,"T","-",NA,NA,NA,753678.201932251,18150723.4834146
"891","1996","0111",NA,NA,NA,NA,NA,NA,583100,"","-",1507100,"","-",NA,NA,NA,NA,NA,NA,2e+05,"E","f",0,"M","n",0,"M","n",NA,NA,NA,1050000,"T","-",NA,NA,NA,206955.436340227,17202334.8343311
"703","2011","0111",NA,NA,NA,363000,"E","f",362845,"","-",1631112,"","-",NA,NA,NA,NA,NA,NA,350000,"E","f",1e+05,"E","f",30000,"E","f",NA,NA,NA,1142000,"E","f",NA,NA,NA,10038.838728794,2610520.39427437
"703","2010","0111",NA,NA,NA,343000,"E","f",342115,"","-",1185286,"","-",NA,NA,NA,NA,NA,NA,350000,"E","f",1e+05,"E","f",25000,"E","f",NA,NA,NA,1062000,"E","f",NA,NA,NA,547709.340542345,2329186.04252453
"703","2009","0111",NA,NA,NA,380000,"E","f",379195,"","-",1537905,"","-",NA,NA,NA,NA,NA,NA,326419,"","-",99355,"","-",35000,"E","f",NA,NA,NA,1008000,"E","f",NA,NA,NA,1246703.26294635,8723282.1314939
"703","2008","0111",NA,NA,NA,374000,"E","f",373662,"","-",1819480,"","-",NA,NA,NA,NA,NA,NA,146500,"","-",109500,"","-",45000,"E","f",NA,NA,NA,762000,"E","f",NA,NA,NA,1529953.26167722,23465136.2954052
"703","2007","0111",NA,NA,NA,361000,"E","f",360698,"","-",1379643,"","-",NA,NA,NA,NA,NA,NA,334000,"","-",100472,"","-",35000,"T","-",NA,NA,NA,622000,"E","f",NA,NA,NA,863594.03248757,13914415.8996438
"703","2006","0111",NA,NA,NA,351500,"E","f",350900,"","-",1342693,"","-",NA,NA,NA,NA,NA,NA,428000,"","-",100100,"","-",35000,"T","-",NA,NA,NA,608000,"T","-",NA,NA,NA,1024121.24925146,11760288.1189435
"703","2005","0111",NA,NA,NA,374000,"E","f",372962,"","-",1607868,"","-",NA,NA,NA,NA,NA,NA,451219,"","-",102721,"","-",30000,"T","-",NA,NA,NA,621000,"T","-",NA,NA,NA,386046.625116167,19139277.13182
"703","2004","0111",NA,NA,NA,370000,"E","f",367767,"","-",1764846,"","-",NA,NA,NA,NA,NA,NA,560000,"","-",111431,"","-",24000,"","-",NA,NA,NA,638000,"T","-",NA,NA,NA,14756.8385939476,719382.868593362
"703","2003","0111",NA,NA,NA,308437,"","-",306916,"","-",930363,"","-",NA,NA,NA,NA,NA,NA,408900,"","-",93300,"","-",23000,"","-",NA,NA,NA,618500,"T","-",NA,NA,NA,2209314.24240438,5802383.87403882
"703","2002","0111",NA,NA,NA,406086,"","-",405829,"","-",1554424,"","-",NA,NA,NA,NA,NA,NA,730000,"","-",75000,"","-",31000,"","-",NA,NA,NA,599000,"T","-",NA,NA,NA,430261.153681015,5215372.0288998
"703","2001","0111",NA,NA,NA,446526,"","-",445278,"","-",1894100,"","-",NA,NA,NA,NA,NA,NA,860500,"","-",104900,"","-",36000,"","-",NA,NA,NA,597300,"T","-",NA,NA,NA,1761047.35212263,1310553.46391246
"703","2000","0111",NA,NA,NA,406385,"","-",405249,"","-",1254310,"","-",NA,NA,NA,NA,NA,NA,621700,"","-",95000,"","-",30000,"E","f",NA,NA,NA,618600,"T","-",NA,NA,NA,1044159.09829807,38078051.9231647
"703","1999","0111",NA,NA,NA,297736,"","-",295832,"","-",1187264,"","-",NA,NA,NA,4.013305,"","i",600700,"","-",74700,"","-",30000,"E","f",NA,NA,NA,608700,"","-",NA,NA,NA,31701.2821905579,7295210.03744703
"703","1998","0111",NA,NA,NA,431708,"","-",428826,"","-",1789299,"","-",NA,NA,NA,NA,NA,NA,790000,"","-",58600,"","-",50000,"E","f",NA,NA,NA,611350,"","-",NA,NA,NA,563324.087594435,15796520.5205187
"703","1997","0111",NA,NA,NA,415033,"","-",412472,"","-",1885961,"","-",NA,NA,NA,NA,NA,NA,918500,"","-",84800,"","-",58000,"E","f",NA,NA,NA,617240,"","-",NA,NA,NA,63723.9286390913,13994782.2341117
"703","1996","0111",NA,NA,NA,417562,"","-",414767,"","-",1713060,"","-",NA,NA,NA,NA,NA,NA,902000,"","-",76300,"","-",50000,"E","f",NA,NA,NA,646480,"","-",NA,NA,NA,1705162.86447733,34345190.9200642
"705","2011","0111",NA,NA,NA,NA,NA,NA,29665,"","-",153575,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,193300,"E","f",NA,NA,NA,1771513.65320638,172298.944397861
"705","2010","0111",NA,NA,NA,NA,NA,NA,31946,"","-",153481,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,163900,"E","f",NA,NA,NA,510691.056835466,6160088.15909945
"705","2009","0111",NA,NA,NA,NA,NA,NA,34534,"","-",136904,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,149400,"E","f",NA,NA,NA,585768.70067136,11326016.6281941
"705","2008","0111",NA,NA,NA,NA,NA,NA,35413,"","-",160297,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,133400,"E","f",NA,NA,NA,361605.93001194,1826676.28622437
"705","2007","0111",NA,NA,NA,NA,NA,NA,31900,"","-",133339,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,140600,"E","f",NA,NA,NA,342748.913744332,3536044.25866616
"705","2006","0111",NA,NA,NA,NA,NA,NA,32083,"","-",134449,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,165700,"E","f",NA,NA,NA,1257481.47069439,4681797.8926968
"705","2005","0111",NA,NA,NA,NA,NA,NA,30059,"","-",141293,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,146000,"E","f",NA,NA,NA,616742.302676121,4521670.55859962
"705","2004","0111",NA,NA,NA,NA,NA,NA,32385,"","-",146829,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,156000,"E","f",NA,NA,NA,819673.374103084,19376101.9203271
"705","2003","0111",NA,NA,NA,NA,NA,NA,35585,"","-",122920,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,162000,"E","f",NA,NA,NA,570415.708070853,3681426.87585418
"705","2002","0111",NA,NA,NA,NA,NA,NA,35729,"","-",174868,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,163000,"E","f",NA,NA,NA,164983.504745559,14225588.137282
"705","2001","0111",NA,NA,NA,NA,NA,NA,39335,"","-",181083,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,173000,"E","f",NA,NA,NA,7298.62254102268,558158.150407766
"705","2000","0111",NA,NA,NA,NA,NA,NA,38256,"","-",162559,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,161400,"E","f",NA,NA,NA,188699.568663794,7352637.42278212
"705","1999","0111",NA,NA,NA,NA,NA,NA,31615,"","-",117251,"","-",NA,NA,NA,3.708714,"","i",0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,164500,"E","f",NA,NA,NA,1957392.91175706,10420927.5369556
"705","1998","0111",NA,NA,NA,NA,NA,NA,35025,"","-",169097,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,160000,"E","f",NA,NA,NA,257170.87476334,10275624.0435065
"705","1997","0111",NA,NA,NA,NA,NA,NA,33431,"","-",138930,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,176600,"E","f",NA,NA,NA,159832.788194295,2447686.46764313
"705","1996","0111",NA,NA,NA,NA,NA,NA,35159,"","-",137120,"","-",NA,NA,NA,NA,NA,NA,0,"M","n",0,"M","n",0,"M","n",NA,NA,NA,182700,"E","f",NA,NA,NA,731647.868376539,11868014.1342266
"706","2011","0111",NA,NA,NA,NA,NA,NA,2662,"E","e",1046,"E","e",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541723.741747307,38001820.0737415
"706","2010","0111",NA,NA,NA,NA,NA,NA,2927,"E","e",1190,"E","e",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370769.780751312,17648717.3279172
"706","2009","0111",NA,NA,NA,NA,NA,NA,2687,"E","e",950,"E","f",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"M","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672292.834522384,574061.691226227
